a,b,c,d,e,f,g,h,i,j,k,l,m
0,31.9178082191781,1,1,81,99,12,6.32054794520548,940,0,3000,2,0
0,40.2356164383562,2,1,81,9,99,0,829,1296,3439,3,0
0,21.7397260273973,2,1,8,7,0,0,590,1745,500,2,0
0,41.2054794520548,1,1,9,2,12,8.32328767123288,940,0,4561,2,1
0,23.0027397260274,2,1,81,8,0,0,1,1367,500,3,0
0,61.2739726027397,1,2,81,2,99,0,782,1624,1500,2,0
0,31.0054794520548,1,2,8,2,99,0,758,1545,2122,1,1
0,20.2082191780822,2,1,0,8,0,0,1,1323,500,2,0
0,61.6684931506849,1,1,0,9,99,0,780,1351,2350,2,1
0,20.1424657534247,1,1,81,2,99,1.98904109589041,464,0,949,3,1
0,24.3643835616438,2,1,9,8,0,0,1,1641,500,3,0
0,34.4849315068493,1,2,8,2,99,0,822,1809,1988,2,1
0,29.9534246575342,2,2,8,2,99,0,905,1626,1509,1,1
0,59.3041095890411,2,1,8,9,99,0,909,1775,850,2,0
0,32.8657534246575,2,1,8,2,99,0,879,1090,1250,2,1
0,58.3561643835616,1,2,8,11,27,0,844,1670,0,2,0
0,45.3479452054795,1,2,8,2,99,29.3369863013699,884,0,3000,2,0
0,50.7506849315068,2,2,0,9,99,0,801,1656,1250,2,1
0,25.1890410958904,1,2,0,2,99,1.9041095890411,737,1331,0,2,0
0,49.0821917808219,1,2,81,2,99,8.23835616438356,940,0,465,1,1
0,29.627397260274,2,1,8,2,99,0,887,1551,1013,1,1
0,28.4794520547945,2,2,9,1,99,0,976,1685,2100,2,0
0,19.6191780821918,1,1,0,8,0,0,1,0,500,2,0
0,45.4684931506849,1,2,0,99,99,0,878,0,3000,3,0
0,21.3315068493151,1,1,8,8,0,0,1,1323,500,1,0
0,28.7150684931507,1,2,8,2,99,0,934,1779,907,3,1
0,22.641095890411,1,1,8,11,27,0,603,1624,0,2,0
0,19.3452054794521,1,1,0,8,99,0,1,0,500,2,0
0,25.8876712328767,2,1,8,2,99,0,863,1745,1000,1,1
0,42.3260273972603,2,2,8,1,20,21.3315068493151,1062,0,0,2,0
0,41.8575342465753,1,2,81,2,99,0.989041095890411,872,1146,1000,3,1
0,24.3095890410959,2,1,0,8,0,0,1,1880,500,3,0
0,44.2191780821918,1,2,8,9,99,0,942,1413,748,3,0
0,33.9260273972603,1,2,0,2,99,0,758,1513,980,1,1
0,19.0986301369863,1,1,8,2,99,0,599,0,922,2,1
0,43.0054794520548,1,2,8,2,99,0,888,1385,0,2,0
0,32.8849315068493,1,1,8,2,99,14.241095890411,934,0,949,1,0
0,23.5479452054795,1,1,8,2,99,2.9041095890411,600,857,1000,1,0
0,21.4876712328767,1,1,8,2,99,0,541,1809,895,2,1
0,43.1315068493151,1,2,8,2,99,0,828,0,1000,2,0
0,74.2356164383562,1,1,6,11,12,0,958,1525,10000,2,0
0,31.5205479452055,1,2,0,2,28,0,838,1596,1600,2,0
0,40.9315068493151,1,2,2,11,5,0,990,1809,50000,1,0
0,22.9835616438356,1,2,0,2,99,0,497,0,1000,1,0
0,37.827397260274,2,1,8,2,99,7.32054794520548,817,0,1070,2,0
0,35.413698630137,1,2,8,2,99,0,898,1552,1000,3,0
0,29.1753424657534,2,1,0,2,99,2.31780821917808,746,0,1500,2,0
0,47.0794520547945,1,1,81,2,28,11.2383561643836,810,0,1085,2,0
0,63.6684931506849,1,2,9,1,12,32.3397260273973,1059,0,3778,2,1
0,52.9397260273973,1,2,8,2,99,12.241095890411,782,0,0,2,0
0,27.3753424657534,1,2,8,2,99,0,826,653,852,2,1
0,48.827397260274,2,1,8,9,99,6.32054794520548,937,0,0,1,0
0,27.9315068493151,1,1,8,2,99,5.99178082191781,820,0,2500,2,0
0,32.8739726027397,1,1,9,1,7,7.32054794520548,967,0,3000,2,0
0,20.4246575342466,1,1,8,8,0,0,1,1129,500,1,0
0,28.4465753424658,1,2,0,1,7,3.07123287671233,923,1532,4000,2,0
0,22.1835616438356,2,1,8,8,99,0,1,1491,500,2,0
0,25.7013698630137,1,1,0,8,0,0,1,0,500,3,0
0,39.958904109589,1,2,0,2,99,0,814,1809,0,3,0
0,31.1698630136986,1,2,8,2,99,0,820,1579,2121,3,1
0,32.7972602739726,1,2,3,11,99,10.4082191780822,952,0,0,1,0
0,41.0712328767123,1,2,0,2,99,0,814,1733,900,1,0
0,32.6328767123288,1,2,0,2,99,1.31780821917808,749,1482,1100,2,0
0,26.0876712328767,1,2,0,2,99,10.3232876712329,764,0,1000,2,0
0,20.4739726027397,1,1,8,2,99,2.31780821917808,590,0,1204,2,1
0,47.5972602739726,1,2,8,1,99,0,909,1428,2500,2,0
0,27.9041095890411,1,1,81,2,99,1.07123287671233,725,1385,272,3,1
0,50.6794520547945,1,2,6,11,27,13.9123287671233,946,0,25000,2,0
0,57.6958904109589,1,2,8,9,99,0,934,1656,2600,2,0
0,19.0712328767123,1,1,8,99,99,1.31780821917808,470,0,1200,2,0
0,34.7671232876712,1,1,8,2,99,0,746,1609,868,2,1
0,55.2109589041096,1,2,8,9,5,11.0767123287671,1072,0,3500,2,0
0,38.6191780821918,1,2,0,2,99,0,814,1775,1200,1,0
0,26.7424657534247,2,1,0,1,99,0,918,0,949,2,0
0,20.2630136986301,1,1,0,2,99,0,535,0,1100,1,1
0,58.441095890411,1,2,8,9,99,0,974,1656,1046,2,0
0,41.0794520547945,1,2,6,2,99,16.3287671232877,934,0,10000,1,0
0,35.9205479452055,2,2,0,2,99,0,779,0,1500,2,0
0,33.041095890411,1,1,9,11,27,10.2383561643836,886,1160,15000,1,0
0,29.9534246575342,1,1,8,2,99,0,836,472,500,2,0
0,62.0109589041096,2,2,9,6,99,3.31780821917808,869,1730,0,3,0
0,20.3315068493151,2,1,8,2,99,1.48493150684931,535,0,950,1,0
0,19.8328767123288,1,1,0,8,0,0,1,0,500,3,0
0,19.5479452054795,1,1,8,2,28,0,537,0,758,1,1
0,54.3013698630137,2,1,9,9,99,0,971,1779,0,2,1
0,39.5013698630137,2,2,81,2,99,0,773,1733,0,1,1
0,24.9808219178082,2,1,8,2,99,0,887,1225,1188,2,1
0,20.5260273972603,1,1,8,8,0,0,1,0,500,1,0
0,45.5972602739726,1,2,81,2,99,0,828,0,940,2,0
0,30.9753424657534,1,2,81,2,99,0,820,1347,2400,3,0
0,26.6958904109589,2,2,8,2,99,4.32054794520548,911,1220,2500,2,0
0,43.0575342465753,1,1,0,2,99,5.32054794520548,808,1037,2500,2,0
0,25.8356164383562,2,2,0,99,99,1.07123287671233,660,1163,950,2,0
0,45.1479452054795,1,2,8,2,99,0,822,1685,1400,3,0
0,49.5780821917808,1,2,8,9,17,0,956,1626,2433,2,1
0,56.013698630137,2,1,8,9,99,0,909,1672,824,1,0
0,24.5013698630137,2,1,8,8,0,0,1,0,500,2,0
0,38.1287671232877,1,2,8,2,99,23.0849315068493,848,0,980,2,0
0,43.3452054794521,1,2,81,2,99,0,764,1779,1335,3,0
0,28.3698630136986,1,2,0,1,7,4.23561643835616,959,1724,4000,2,0
0,57.3561643835616,1,2,6,9,99,36.1780821917808,912,0,40000,2,0
0,55.0684931506849,2,2,81,9,99,0,927,0,1000,2,0
0,20.3315068493151,1,1,0,8,99,0,1,0,500,2,0
0,23.4493150684931,1,1,8,2,99,0,599,0,869,1,1
0,52.5095890410959,1,2,3,11,99,11.2383561643836,958,0,16329,2,0
0,22.1808219178082,1,1,0,8,0,0,1,0,500,1,0
0,19.7534246575342,1,1,8,2,99,0,541,0,980,2,1
0,21.8821917808219,1,1,8,8,0,0,1,1201,500,1,0
0,56.0904109589041,1,2,81,9,99,0,912,1601,1041,1,0
0,25.813698630137,1,2,0,2,99,8.32328767123288,752,0,1000,2,0
0,21.5671232876712,1,1,0,8,0,0,1,1290,500,2,0
0,20.9150684931507,1,1,8,1,99,1.65205479452055,621,0,1402,1,0
0,39.4328767123288,1,2,0,2,99,0,814,1566,964,1,1
0,67.3342465753425,1,1,2,11,27,5.90684931506849,822,1594,0,2,1
0,51.241095890411,1,2,8,9,99,0,838,0,925,1,1
0,40.5561643835616,1,2,8,2,99,0,882,1775,950,2,0
0,27.3342465753425,1,2,81,2,99,4.15616438356164,820,1506,1200,2,0
0,26.6493150684932,1,2,8,2,99,4.90684931506849,898,1809,1000,1,0
0,28.9068493150685,1,2,0,2,99,3.31780821917808,764,1308,1000,2,0
0,38.0876712328767,2,2,6,6,99,0,931,1805,10000,2,0
0,22.5260273972603,2,1,0,2,99,0,550,1775,1200,1,1
0,71.2931506849315,2,2,9,9,99,4.32054794520548,865,0,0,3,0
0,20.3260273972603,1,1,8,2,99,0,599,0,2000,2,0
0,41.3671232876712,1,2,8,2,99,0,764,0,1000,2,0
0,24.5397260273973,1,1,0,2,99,4.23561643835616,678,1238,1200,2,0
0,24.758904109589,1,1,81,2,99,0,786,0,0,3,0
0,21.8657534246575,1,1,0,2,99,1.07123287671233,520,1700,1200,1,1
0,22.0520547945205,2,1,0,8,0,0,1,0,500,2,0
0,59.3452054794521,1,1,9,9,99,0,936,1050,0,2,1
0,32.9698630136986,1,2,8,11,27,12.241095890411,900,0,0,2,0
0,52.2986301369863,1,2,3,11,99,0,940,1525,0,2,1
0,59.2383561643836,1,2,8,9,99,0,916,1488,1080,2,1
0,35.172602739726,2,2,8,6,0,2.07123287671233,774,0,500,1,0
0,24.3780821917808,2,1,0,8,0,0,1,0,500,3,0
0,48.0767123287671,2,1,0,2,99,0,725,1745,949,1,0
0,38.2520547945205,1,2,9,2,99,9.32328767123288,940,0,0,2,0
0,57.7342465753425,1,2,81,9,99,0,798,1779,1207,2,0
0,32.5452054794521,1,1,8,2,99,0,866,1381,1484,2,0
0,48.7369863013699,1,2,8,2,28,0,784,1152,950,1,0
0,34.1178082191781,1,2,2,2,12,6.15890410958904,900,0,8000,2,0
0,19.4958904109589,1,1,0,8,0,0,1,0,500,2,0
0,22.8246575342466,1,1,8,8,0,0,1,1626,500,2,0
0,57.1479452054795,2,2,0,9,99,0,869,1809,1350,2,0
0,21.8575342465753,1,1,8,2,99,0,485,0,2000,2,0
0,26.3972602739726,1,2,8,2,99,0,842,0,1697,2,1
0,70.3643835616438,2,1,81,9,99,0,847,1900,850,1,0
0,26.813698630137,2,1,81,1,99,0,900,1656,2500,2,0
0,30.0493150684932,1,2,81,1,7,3.15616438356164,1079,1835,4000,2,0
0,46.5808219178082,1,2,6,1,20,0,983,1809,0,3,1
0,43.5972602739726,1,2,8,11,27,0,878,1363,10000,1,0
0,22.0657534246575,2,1,8,8,0,0,1,1449,500,3,0
0,31.1890410958904,1,1,8,2,12,7.32054794520548,820,0,13355,2,0
0,20.1945205479452,1,1,8,2,99,0,535,0,1100,1,1
0,44.2383561643836,1,2,0,2,99,4.32054794520548,770,1745,980,2,1
0,35.6575342465753,1,2,81,2,99,0,822,720,0,2,0
0,50.7260273972603,1,1,8,9,99,0,882,0,953,2,1
0,28.9616438356164,2,2,81,2,23,0,861,1058,1100,2,0
0,59.3561643835616,1,2,8,9,99,0,954,1394,4000,3,0
0,22.4958904109589,2,1,8,2,99,3.31780821917808,612,1130,0,1,0
0,26.7671232876712,2,1,81,1,99,3.9041095890411,882,0,7200,2,0
0,19.227397260274,1,1,0,2,99,0,485,0,949,2,0
0,45.5150684931507,1,2,8,2,99,1.31780821917808,817,0,877,2,1
0,20.3315068493151,2,1,8,8,0,0,1,0,500,1,0
0,32.4712328767123,1,2,81,2,99,0,900,1809,7500,2,0
0,60.358904109589,1,2,8,9,99,0,960,0,1172,2,0
0,39.7671232876712,1,2,8,2,99,0,764,0,1000,2,1
0,27.7150684931507,1,2,8,2,99,1.48493150684931,805,1339,1780,2,1
0,63.2849315068493,2,2,8,9,99,0,989,1809,1614,2,1
0,25.358904109589,2,1,8,4,3,0,2,1488,1428,3,1
0,65.4164383561644,2,2,9,6,0,5.32054794520548,925,1242,3000,1,0
0,25.2904109589041,1,1,0,8,0,0,1,0,500,3,0
0,59.9890410958904,1,2,8,9,99,0,792,1609,2000,3,0
0,44.3479452054795,1,2,81,1,99,26.3342465753425,989,0,3500,2,0
0,34.7698630136986,2,1,8,2,99,0,913,997,4500,3,0
0,23.4,2,1,8,2,23,5.23561643835616,630,1551,1162,1,1
0,28.6,1,2,8,2,99,10.3232876712329,832,0,1692,3,0
0,38.6246575342466,2,1,0,9,99,0,833,0,1000,2,0
0,28.441095890411,2,2,0,2,99,0.989041095890411,779,0,950,2,0
0,40.1917808219178,1,2,2,11,27,19.6630136986301,900,0,47810.17,2,0
0,20.5671232876712,2,1,0,2,99,0,500,1656,922,2,0
0,58.3972602739726,1,2,6,9,99,0,992,1697,4500,2,0
0,19.8575342465753,1,1,0,8,0,0,1,0,500,3,0
0,49,1,2,2,11,27,9.16164383561644,822,0,2000,3,0
0,23.7452054794521,2,1,0,8,0,0,1,731,500,2,0
0,33.6109589041096,1,2,9,1,5,9.32328767123288,1079,0,15000,2,0
0,26.1616438356164,2,2,8,2,28,5.32054794520548,973,1609,1200,2,0
0,47.1178082191781,1,2,8,9,17,0,960,1680,3500,2,1
0,40.0520547945206,1,2,81,2,99,15.3260273972603,820,0,0,2,1
0,19.6986301369863,1,1,0,8,0,0,1,0,500,1,0
0,29.8712328767123,1,2,8,2,99,0,820,1125,1000,2,0
0,28.9041095890411,1,1,8,2,99,0,772,0,2306,2,1
0,21.5205479452055,2,1,0,8,0,0,1,0,500,2,0
0,28.027397260274,2,1,8,2,99,0,829,1385,1500,1,0
0,25.2986301369863,1,1,8,2,99,0,740,1261,950,2,0
0,35.758904109589,1,2,8,2,99,0,878,1118,1600,1,0
0,64.8657534246575,2,1,9,6,0,3.31780821917808,851,1670,0,3,1
0,28.227397260274,1,1,81,2,99,0,746,1538,950,2,0
0,41.1835616438356,1,2,8,1,99,0,1035,1724,2606,1,1
0,41.0849315068493,2,2,8,1,23,23.3315068493151,1056,0,3500,2,0
0,26.1424657534247,1,1,81,2,99,0,904,1715,1800,2,0
0,27.7315068493151,1,1,81,2,99,0,746,1519,1100,2,0
0,23.6547945205479,1,1,0,2,99,3.23287671232877,541,0,1250,2,0
0,61.2986301369863,1,2,8,10,99,0,916,1565,3841,2,1
0,21.2794520547945,2,1,8,8,99,0,1,0,500,2,0
0,20.8931506849315,1,1,0,8,0,0,1,1363,500,2,0
0,63.7342465753425,2,2,0,6,0,0,811,1566,500,2,0
0,41.427397260274,2,2,8,1,99,7.07397260273973,1038,0,0,2,1
0,84.013698630137,2,1,8,9,99,0,795,1656,1300,2,0
0,52.5808219178082,1,1,81,9,99,0,780,0,5400,2,0
0,51.3506849315068,1,2,8,99,99,0,890,1222,5000,2,0
0,19.4465753424658,1,1,8,2,99,0,479,0,949,1,1
0,36.7616438356164,1,2,8,2,99,0,934,1449,1253,1,1
0,27.7643835616438,2,1,81,2,99,2.4027397260274,820,1289,1100,2,0
0,35.2547945205479,2,2,8,6,0,0,907,0,500,3,0
0,54.4383561643836,1,2,8,2,99,0,834,0,3000,3,0
0,30.2657534246575,1,1,8,2,3,5.32054794520548,878,1706,0,2,1
0,39.3424657534247,1,2,8,2,99,7.15890410958904,820,0,1000,2,0
0,33.9479452054794,1,2,4,2,99,16.3287671232877,922,0,90000,2,0
0,37.7041095890411,2,2,8,2,99,0,835,1775,1500,2,1
0,43.3452054794521,1,2,8,11,27,0,832,0,0,2,0
0,39.841095890411,1,2,0,2,99,0,814,1789,1175,3,1
0,56.7452054794521,2,2,6,11,12,14.1643835616438,991,0,0,2,1
0,32.1643835616438,1,2,2,11,27,6.32054794520548,878,0,0,1,0
0,20.8986301369863,1,1,8,8,0,0,1,1142,500,3,0
0,29.8027397260274,1,2,81,2,99,0,820,1433,1600,2,0
0,44.158904109589,1,1,8,2,99,16.1643835616438,940,0,5296,1,0
0,31.6986301369863,1,2,8,2,99,0,838,1339,1956,2,0
0,31.1232876712329,1,2,81,2,99,11.4082191780822,764,0,3200,2,0
0,24.1698630136986,2,1,8,2,99,2.15616438356164,746,1389,1050,1,0
0,26.4301369863014,1,1,0,2,99,0,796,1428,879,3,1
0,23.3178082191781,1,1,8,8,0,0,1,1596,500,2,0
0,57.2657534246575,1,2,81,9,99,0,856,1418,3100,2,1
0,20.4,1,1,0,8,0,0,1,924,500,2,0
0,21.6301369863014,1,1,8,2,99,0.989041095890411,541,0,950,2,0
0,50.8739726027397,1,2,8,9,99,0,900,1900,1100,2,1
0,32.8438356164384,1,2,81,2,99,0,820,0,1750,2,0
0,22.5534246575342,2,1,8,8,0,0,1,1900,500,2,0
0,20.2657534246575,1,1,8,8,5,0,1,1068,500,2,0
0,47.9178082191781,1,2,9,2,99,0,940,1809,4254,1,1
0,62.4739726027397,1,2,8,9,99,0,918,1672,0,2,1
0,50.0684931506849,1,2,8,2,99,0,890,1552,1500,2,0
0,62.1095890410959,1,2,81,9,99,0,954,1419,2200,3,0
0,33.9041095890411,1,2,8,11,27,0,884,0,5000,2,0
0,23.9178082191781,1,1,8,8,0,0,1,0,500,3,0
0,19.3013698630137,1,1,0,99,99,1.31780821917808,464,0,1000,1,0
0,44.4849315068493,1,2,8,2,99,0,832,1084,984,2,1
0,34.4575342465753,2,1,0,99,99,0,811,1579,1020,3,1
0,27.1479452054795,1,1,0,2,99,0,796,1672,1238,3,0
0,32.3397260273973,1,1,8,2,99,0,860,1581,1621,1,1
0,23.6547945205479,1,1,0,2,99,3.23287671232877,541,0,1250,2,0
0,31.4712328767123,1,2,81,11,27,6.90684931506849,764,0,4000,2,0
0,20.1013698630137,1,1,8,2,99,0,599,0,2000,2,0
0,24.9561643835616,2,1,8,4,3,1.07123287671233,2,0,1500,2,0
0,49.0493150684932,2,1,9,1,20,0,1044,1799,0,2,0
0,51.8301369863014,1,2,4,11,99,0,946,1413,200000,2,0
0,25.586301369863,1,1,0,1,99,1.15616438356164,842,1641,2500,2,1
0,26.0794520547945,1,1,8,2,99,0,802,1053,1051,1,0
0,64.5753424657534,2,2,6,6,0,0,931,1670,1000,2,0
0,23.9506849315068,1,1,81,2,99,0,541,0,1000,1,1
0,27.7808219178082,1,2,8,2,99,0,836,1423,1300,3,0
0,33.7123287671233,1,2,81,2,99,3.23287671232877,958,1611,2500,2,0
0,42.2876712328767,1,2,81,11,27,0,826,1320,0,3,0
0,53.1369863013699,1,2,8,9,99,0,798,0,2500,2,0
0,43.1342465753425,1,2,8,2,3,0,958,1664,8000,3,0
0,60.6904109589041,1,2,8,9,99,0,968,1733,993,1,1
0,56.4246575342466,2,2,0,6,0,0,755,0,500,2,0
0,62.4739726027397,1,2,8,9,99,0,918,1672,0,2,1
0,33.5068493150685,2,2,81,6,0,0,695,0,500,3,0
0,35.1150684931507,1,2,0,2,99,0,758,1809,1330,3,1
0,47.186301369863,1,2,8,2,99,8.15890410958904,890,0,0,2,1
0,22.6356164383562,2,2,8,2,99,0,518,1064,1069,2,1
0,39.6109589041096,2,2,0,2,99,2.56986301369863,758,0,1156,1,0
0,31.3068493150685,1,1,0,2,99,0,746,1689,950,2,0
0,65.1945205479452,1,2,8,9,99,0,968,1538,0,3,0
0,32.8027397260274,2,2,81,2,99,0,841,857,0,2,0
0,38.6739726027397,2,2,8,2,99,7.32054794520548,893,0,1150,1,0
0,22.2986301369863,1,1,8,2,23,3.31780821917808,535,1626,2312,1,1
0,22.3260273972603,2,1,8,8,0,0,1,1428,500,2,0
0,30.1643835616438,1,1,8,1,9,1.07123287671233,882,1367,3250,3,0
0,19.2931506849315,1,1,81,8,0,0,1,0,500,3,0
0,23.4684931506849,2,1,0,8,0,0,1,1641,500,3,0
0,41.3150684931507,1,2,0,2,99,0,814,1656,1736,1,1
0,67.4438356164383,2,1,8,9,99,0,847,1809,850,1,0
0,65.6356164383562,1,2,6,9,12,0,992,1733,0,2,1
0,23.9616438356164,1,1,8,2,99,2.31780821917808,526,1283,1556,2,1
0,44.2383561643836,1,2,8,2,99,0,890,1552,2150,2,1
0,24.0520547945205,1,2,81,11,27,6.32054794520548,778,0,0,2,0
0,23.2082191780822,1,1,0,2,99,3.31780821917808,535,0,1400,1,1
0,19.5315068493151,1,1,0,8,0,0,1,0,500,2,0
0,59.4383561643836,2,1,8,9,99,0,895,1076,1166,2,1
0,21.2356164383562,1,1,81,5,99,2.82191780821918,526,1139,949,2,1
0,78.3424657534247,2,1,81,9,99,0,971,1538,2000,2,0
0,34.6328767123288,1,2,8,2,99,2.31780821917808,743,0,1190,3,1
0,48.1835616438356,2,1,8,1,21,0,1076,1656,0,3,0
0,21.6712328767123,1,1,0,11,27,0,479,0,3000,3,0
0,88.0767123287671,2,1,0,9,99,34.3397260273973,789,0,900,1,0
0,63.1013698630137,1,2,8,9,99,0,792,1355,0,1,0
0,26.8575342465753,1,2,8,2,99,3.31780821917808,820,1730,0,2,1
0,63.2712328767123,1,2,81,9,99,0,974,1809,1592,2,0
0,30.4383561643836,2,2,9,1,99,0,1056,1558,2506,2,0
0,26.3232876712329,1,2,0,2,99,0,764,1071,900,2,0
0,57.6246575342466,2,2,8,9,99,0,983,1572,0,3,1
0,29.958904109589,1,2,81,11,27,6.32054794520548,838,0,5833.67,2,0
0,45.7260273972603,1,2,81,2,99,0,820,1587,1393,1,1
0,29.4684931506849,1,1,0,2,99,12.3260273972603,796,0,3000,1,0
0,28.1342465753425,2,2,0,2,99,0,737,0,1200,1,1
0,61.0301369863014,1,2,8,2,99,0,782,1616,1000,2,0
0,28.3013698630137,1,2,0,8,0,0,1,0,500,2,0
0,37.0849315068493,1,2,0,2,99,0,764,1733,986,2,0
0,50.2520547945205,1,2,8,9,99,0,828,1372,846,2,1
0,53.4739726027397,1,2,8,9,99,0,918,1640,1071,1,0
0,28.9534246575342,1,2,8,2,99,0,784,1372,1500,1,0
0,56.1150684931507,1,2,8,2,99,40.3452054794521,834,0,1200,3,0
0,23.9068493150685,1,1,0,2,99,1.98904109589041,520,1246,1023,1,0
0,33.6027397260274,1,2,8,2,99,5.32054794520548,940,1724,1079,2,1
0,69.8958904109589,2,2,8,9,99,0,989,1900,2700,2,0
0,53.0246575342466,1,2,81,9,99,0,856,1538,0,2,0
0,20.2246575342466,1,1,8,2,99,0,541,0,1326,2,1
0,36.2191780821918,1,2,8,2,99,0,940,1123,1215,2,1
0,22.4219178082192,1,1,8,2,99,0,655,0,1200,3,0
0,28.2383561643836,1,2,0,2,99,0,814,1433,1335,3,1
0,26.2493150684931,1,1,8,8,0,0,1,600,500,2,0
0,52.586301369863,1,2,8,9,99,0,960,1760,0,2,0
0,66.3232876712329,2,2,0,9,4,0,807,1775,650,3,0
0,36.0931506849315,1,2,3,11,27,0,884,1243,56333.33,2,0
0,35.8931506849315,1,2,8,2,99,0,882,1433,2000,2,0
0,53.0493150684932,2,2,0,9,99,0,771,1581,1256,1,0
0,33.7534246575342,1,2,8,2,99,0,958,1461,1014,2,1
0,34.586301369863,1,2,81,11,27,8.32328767123288,890,0,0,1,0
0,22.2712328767123,2,1,81,8,0,0,1,1596,500,1,0
0,22.613698630137,1,1,0,2,99,1.07123287671233,520,0,1250,1,0
0,19.7808219178082,1,1,8,8,0,0,1,0,500,2,0
0,26.0027397260274,2,1,8,2,99,0,897,1626,1050,2,0
0,22.1369863013699,1,1,8,2,99,0,535,0,1491,3,1
0,55.8383561643836,2,1,8,9,99,0,971,0,2141,2,0
0,61.0054794520548,1,2,8,9,99,0,792,1770,1400,1,1
0,31.2904109589041,2,2,8,99,99,0,829,1446,1483,1,1
0,29.6794520547945,1,2,8,2,99,3.23287671232877,820,0,0,2,1
0,33.2739726027397,1,2,8,2,99,0,884,1423,1500,2,1
0,36.8,2,1,8,2,99,0,949,1249,4000,3,0
0,38.1123287671233,2,2,8,2,3,8.32328767123288,2,1809,5000,2,0
0,29.027397260274,2,2,0,6,0,0,787,0,500,1,0
0,34.1424657534247,1,1,8,2,99,17.9150684931507,860,0,2000,3,0
0,43.6547945205479,1,2,8,2,99,24.3342465753425,828,0,1290,2,0
0,52.2684931506849,2,1,8,1,23,27.586301369863,1056,0,2836,2,1
0,31.3369863013699,1,2,0,2,99,2.15616438356164,749,1102,1000,2,0
0,54.8054794520548,2,2,8,9,21,36.3424657534247,1045,0,1500,2,0
0,62.8109589041096,2,1,8,11,1,0,919,1706,1500,2,0
0,66.0547945205479,1,2,8,11,27,4.32054794520548,896,0,5000,1,0
0,77.5369863013699,1,2,8,9,99,0,974,1538,2500,2,0
0,41.1561643835616,1,2,8,2,99,2.31780821917808,811,1121,998,2,1
0,60.9917808219178,1,2,8,9,99,0,968,1900,2000,1,1
0,25.4794520547945,1,1,8,2,99,2.48493150684931,857,1611,8000,2,0
0,20.1342465753425,2,1,0,8,99,0,1,0,500,3,0
0,39.241095890411,2,2,8,2,99,14.3260273972603,863,0,1716,2,0
0,48.9643835616438,1,2,6,1,5,18.9150684931507,1085,0,8215,2,1
0,22.8493150684932,2,1,8,8,0,0,1,1700,500,1,0
0,19.0109589041096,1,1,8,2,99,0,599,0,901,2,1
0,76.3178082191781,1,1,8,9,99,0,832,596,1100,3,1
0,51.5178082191781,1,2,8,9,99,29.0082191780822,912,1640,0,2,0
0,41.1534246575342,1,2,0,99,99,13.0794520547945,814,0,1000,1,1
0,30.7561643835616,1,2,8,2,99,0,882,1183,1794,2,1
0,21.4712328767123,2,1,8,2,99,0,550,0,772,1,1
0,35.2109589041096,2,2,8,2,99,8.32328767123288,829,0,5000,1,0
0,27.8,1,1,8,2,99,0,854,1433,1446,1,1
0,42.3643835616438,2,1,9,1,5,0,1082,1779,0,2,1
0,29.4904109589041,2,2,81,2,3,0,847,1809,0,3,0
0,40.8493150684931,1,2,81,2,99,0,814,1724,1261,3,1
0,57.9369863013699,2,2,0,11,27,2.07123287671233,782,982,4166.67,2,0
0,59.3561643835616,1,2,9,9,3,0,930,0,1421,2,1
0,21.1452054794521,1,1,0,2,23,0,559,1249,1484,2,0
0,48.8684931506849,1,2,8,2,99,31.3369863013699,884,0,1012,2,0
0,27.6575342465753,1,1,81,2,99,3.31780821917808,802,1319,1200,2,0
0,38.3424657534247,1,2,8,2,99,2.31780821917808,771,0,925,2,1
0,28.9698630136986,1,2,81,2,12,6.32054794520548,894,0,4734,1,0
0,49.5972602739726,2,1,9,9,99,3.07123287671233,971,1809,1918,3,1
0,52.3287671232877,1,2,8,2,99,30.3369863013699,776,0,1500,3,0
0,24.3095890410959,1,1,8,8,0,0,1,1331,500,2,0
0,60.9452054794521,1,2,8,1,21,35.5068493150685,1097,0,2710,2,1
0,20.5561643835616,1,1,81,8,0,0,1,0,500,1,0
0,61.2191780821918,1,2,8,9,99,0,856,0,1049,2,1
0,21.5506849315069,1,1,8,8,99,0,1,1352,500,3,0
0,57.2383561643836,1,2,2,9,27,0,1010,1380,825,1,1
0,31.9232876712329,2,2,9,2,23,8.32328767123288,973,0,3500,2,0
0,22.3315068493151,2,1,0,2,99,0,550,0,1100,1,0
0,26.7095890410959,1,1,8,99,12,0,940,1670,3207,2,1
0,29.3917808219178,1,2,3,99,99,8.15890410958904,878,0,5000,2,0
0,27.1506849315068,1,1,0,8,0,0,1,1715,500,3,0
0,32.3068493150685,2,1,6,6,0,0,907,0,500,1,0
0,37.0438356164384,1,2,0,2,99,0,820,1700,1500,2,0
0,29.2520547945205,1,2,8,2,99,3.31780821917808,814,1506,950,1,1
0,40.2356164383562,1,2,8,2,99,0,934,945,1034,1,1
0,50.6493150684932,1,2,0,9,99,0,836,1513,2200,3,0
0,31.186301369863,1,2,8,1,7,0,1079,1506,0,2,0
0,24.1013698630137,1,1,0,8,0,0,1,0,500,3,0
0,39.8493150684931,2,2,8,1,5,6.32054794520548,974,0,1519,2,1
0,21.8520547945205,1,1,0,2,99,0,553,1900,1000,3,0
0,28.4027397260274,1,2,81,2,99,0,764,1745,1283,2,0
